system:index,satellite_sat,date,name,pollutant,station_id,.geo
20231209T045400_20231210T212007_3_0,1.0578047090551792E-4,12/9/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231209T045400_20231210T212007_4_0,4.6595190162150915E-5,12/9/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231209T045400_20231210T212007_5_0,4.6595190162150915E-5,12/9/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231209T045400_20231210T212007_6_0,1.4154501460686566E-4,12/9/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231209T045400_20231210T212007_7_0,4.6595190162150915E-5,12/9/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231210T061624_20231211T223904_0_0,1.8519271360589186E-4,12/10/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231210T061624_20231211T223904_1_0,1.8952024494346144E-4,12/10/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231210T061624_20231211T223904_2_0,1.1497912315880336E-4,12/10/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231210T061624_20231211T223904_3_0,1.8519271360589186E-4,12/10/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231210T061624_20231211T223904_4_0,1.6984798928342668E-4,12/10/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231210T061624_20231211T223904_5_0,1.6984798928342668E-4,12/10/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231210T061624_20231211T223904_6_0,1.2359730718161787E-4,12/10/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231210T061624_20231211T223904_7_0,1.6984798928342668E-4,12/10/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231211T055720_20231212T222355_0_0,1.5619916048661246E-4,12/11/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231211T055720_20231212T222355_1_0,1.186891671942076E-4,12/11/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231211T055720_20231212T222355_2_0,1.0133721245142522E-4,12/11/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231211T055720_20231212T222355_3_0,1.5619916048661246E-4,12/11/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231211T055720_20231212T222355_4_0,1.3085153383660589E-4,12/11/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231211T055720_20231212T222355_5_0,1.3085153383660589E-4,12/11/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231211T055720_20231212T222355_6_0,1.59541264878583E-4,12/11/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231211T055720_20231212T222355_7_0,1.3085153383660589E-4,12/11/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231212T053815_20231213T215622_0_0,1.5638323836506234E-4,12/12/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231212T053815_20231213T215622_1_0,1.318333608892573E-4,12/12/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231212T053815_20231213T215622_2_0,1.0598393446386015E-4,12/12/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231212T053815_20231213T215622_3_0,1.5638323836506234E-4,12/12/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231212T053815_20231213T215622_4_0,1.6670123632621904E-4,12/12/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231212T053815_20231213T215622_5_0,1.6670123632621904E-4,12/12/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231212T053815_20231213T215622_6_0,1.4854667542922847E-4,12/12/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231212T053815_20231213T215622_7_0,1.6670123632621904E-4,12/12/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231213T051910_20231214T214010_0_0,1.7498303461658008E-4,12/13/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231213T051910_20231214T214010_1_0,1.2344133333162013E-4,12/13/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231213T051910_20231214T214010_2_0,1.1171530781058903E-4,12/13/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231213T051910_20231214T214010_3_0,1.7498303461658008E-4,12/13/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231213T051910_20231214T214010_4_0,1.4632582647584844E-4,12/13/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231213T051910_20231214T214010_5_0,1.4632582647584844E-4,12/13/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231213T051910_20231214T214010_6_0,1.6339806151364616E-4,12/13/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231213T051910_20231214T214010_7_0,1.4632582647584844E-4,12/13/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231214T050005_20231215T212153_0_0,2.3776542317836792E-4,12/14/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231214T050005_20231215T212153_1_0,1.4589050605493732E-4,12/14/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231214T050005_20231215T212153_2_0,9.86017356227032E-5,12/14/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231214T050005_20231215T212153_3_0,2.3776542317836792E-4,12/14/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231214T050005_20231215T212153_4_0,2.471958440876692E-4,12/14/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231214T050005_20231215T212153_5_0,2.471958440876692E-4,12/14/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231214T050005_20231215T212153_6_0,1.1421050444582834E-4,12/14/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231214T050005_20231215T212153_7_0,2.471958440876692E-4,12/14/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231216T060326_20231217T221945_0_0,1.4095819815057776E-4,12/16/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231216T060326_20231217T221945_1_0,1.1417853281420509E-4,12/16/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231216T060326_20231217T221945_2_0,8.440340970892207E-5,12/16/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231216T060326_20231217T221945_3_0,1.4095819815057776E-4,12/16/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231216T060326_20231217T221945_4_0,1.1847007694536398E-4,12/16/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231216T060326_20231217T221945_5_0,1.1847007694536398E-4,12/16/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231216T060326_20231217T221945_6_0,9.556740149401578E-5,12/16/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231216T060326_20231217T221945_7_0,1.1847007694536398E-4,12/16/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231217T054422_20231218T221132_0_0,1.0393298340845273E-4,12/17/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231217T054422_20231218T221132_1_0,1.0771173925185851E-4,12/17/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231217T054422_20231218T221132_2_0,7.821859030777776E-5,12/17/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231217T054422_20231218T221132_3_0,1.0393298340845273E-4,12/17/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231217T054422_20231218T221132_4_0,1.2119708863104483E-4,12/17/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231217T054422_20231218T221132_5_0,1.2119708863104483E-4,12/17/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231217T054422_20231218T221132_6_0,8.240158062311598E-5,12/17/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231217T054422_20231218T221132_7_0,1.2119708863104483E-4,12/17/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231218T052518_20231219T215138_0_0,1.2575791673271672E-4,12/18/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231218T052518_20231219T215138_1_0,1.2435226572641154E-4,12/18/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231218T052518_20231219T215138_2_0,8.33733745601266E-5,12/18/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231218T052518_20231219T215138_3_0,1.2575791673271672E-4,12/18/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231218T052518_20231219T215138_4_0,1.4472353903412292E-4,12/18/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231218T052518_20231219T215138_5_0,1.4472353903412292E-4,12/18/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231218T052518_20231219T215138_6_0,9.108214573374111E-5,12/18/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231218T052518_20231219T215138_7_0,1.4472353903412292E-4,12/18/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231219T050614_20231220T212814_0_0,1.3591465379614754E-4,12/19/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231219T050614_20231220T212814_1_0,1.3700031702116425E-4,12/19/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231219T050614_20231220T212814_2_0,9.718181469289462E-5,12/19/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231219T050614_20231220T212814_3_0,1.3591465379614754E-4,12/19/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231219T050614_20231220T212814_4_0,1.647045774344448E-4,12/19/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231219T050614_20231220T212814_5_0,1.647045774344448E-4,12/19/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231219T050614_20231220T212814_6_0,1.2013346866342037E-4,12/19/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231219T050614_20231220T212814_7_0,1.647045774344448E-4,12/19/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231220T044710_20231221T211129_0_0,1.5117510608184193E-4,12/20/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231220T044710_20231221T211129_1_0,1.345256015654668E-4,12/20/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231220T044710_20231221T211129_2_0,8.897816813782716E-5,12/20/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231220T044710_20231221T211129_3_0,1.5117510608184193E-4,12/20/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231220T044710_20231221T211129_4_0,1.448595935397004E-4,12/20/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231220T044710_20231221T211129_5_0,1.448595935397004E-4,12/20/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231220T044710_20231221T211129_6_0,9.673714351369497E-5,12/20/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231220T044710_20231221T211129_7_0,1.448595935397004E-4,12/20/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231221T060937_20231222T222020_0_0,1.3173512409962179E-4,12/21/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231221T060937_20231222T222020_1_0,1.025427531632431E-4,12/21/2023,Jagakarsa,NO2_sat,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.142268227442685]}"
20231221T060937_20231222T222020_2_0,7.702206289275392E-5,12/21/2023,Jalan BDN II,NO2_sat,Jalan BDN II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.321931284266583]}"
20231221T060937_20231222T222020_3_0,1.3173512409962179E-4,12/21/2023,Kebon Jeruk,NO2_sat,Kebon Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
20231221T060937_20231222T222020_4_0,1.079670446890161E-4,12/21/2023,Kelapa Gading,NO2_sat,Kelapa Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231221T060937_20231222T222020_5_0,1.079670446890161E-4,12/21/2023,Komp Angkasa Pura Jakarta Pusat,NO2_sat,Komp Angkasa Pura Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231221T060937_20231222T222020_6_0,1.2131166945862384E-4,12/21/2023,Lubang Buaya,NO2_sat,Lubang Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.321931284266583]}"
20231221T060937_20231222T222020_7_0,1.079670446890161E-4,12/21/2023,US Consulate Jakarta Pusat,NO2_sat,US Consulate Jakarta Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87698598356911,-6.142268227442685]}"
20231222T055036_20231223T220959_0_0,1.2476220007033473E-4,12/22/2023,Bundaran Hotel Indonesia,NO2_sat,Bundaran Hotel Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.78715445515718,-6.232099755854634]}"
