system:index,MODIS_AOD_047,date,station_id,.geo
880_6_0,475.0,2025-05-30,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
880_7_0,692.0,2025-05-30,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
882_0_0,398.0,2025-06-01,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
882_3_0,438.0,2025-06-01,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
882_7_0,407.0,2025-06-01,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
883_2_0,430.0,2025-06-02,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
887_0_0,719.0,2025-06-06,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
887_2_0,689.0,2025-06-06,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
887_3_0,500.0,2025-06-06,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
887_7_0,691.0,2025-06-06,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
888_0_0,2001.0,2025-06-07,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
888_1_0,1735.0,2025-06-07,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
888_4_0,1485.0,2025-06-07,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
888_5_0,1495.0,2025-06-07,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
888_7_0,1737.0,2025-06-07,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
889_1_0,463.0,2025-06-08,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
889_2_0,386.0,2025-06-08,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
889_3_0,488.0,2025-06-08,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
889_4_0,405.0,2025-06-08,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
889_5_0,464.0,2025-06-08,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
889_7_0,461.0,2025-06-08,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
892_6_0,521.0,2025-06-11,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
893_0_0,524.0,2025-06-12,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
893_1_0,529.5,2025-06-12,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
893_2_0,558.0,2025-06-12,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
893_3_0,494.0,2025-06-12,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
893_4_0,424.0,2025-06-12,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
893_5_0,523.0,2025-06-12,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
893_6_0,507.0,2025-06-12,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
893_7_0,537.0,2025-06-12,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
894_5_0,387.0,2025-06-13,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
894_7_0,460.0,2025-06-13,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
897_1_0,253.0,2025-06-16,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
897_2_0,355.0,2025-06-16,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
897_5_0,212.0,2025-06-16,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
897_6_0,312.0,2025-06-16,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
897_7_0,284.0,2025-06-16,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
901_1_0,574.0,2025-06-20,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
903_5_0,473.0,2025-06-22,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
906_0_0,731.0,2025-06-25,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
906_1_0,726.0,2025-06-25,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
906_2_0,898.0,2025-06-25,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
906_3_0,878.0,2025-06-25,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
906_4_0,718.0,2025-06-25,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
906_5_0,719.0,2025-06-25,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
906_6_0,663.0,2025-06-25,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
906_7_0,935.0,2025-06-25,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
907_0_0,371.0,2025-06-26,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
907_1_0,456.0,2025-06-26,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
907_2_0,276.0,2025-06-26,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
907_3_0,295.0,2025-06-26,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
907_4_0,426.0,2025-06-26,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
907_5_0,460.0,2025-06-26,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
907_6_0,328.0,2025-06-26,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
907_7_0,378.0,2025-06-26,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
915_1_0,716.0,2025-07-04,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
915_4_0,460.0,2025-07-04,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
915_5_0,664.0,2025-07-04,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
917_0_0,236.0,2025-07-06,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
917_1_0,308.0,2025-07-06,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
917_2_0,260.0,2025-07-06,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
917_3_0,207.0,2025-07-06,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
917_4_0,283.0,2025-07-06,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
917_5_0,270.0,2025-07-06,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
917_6_0,223.0,2025-07-06,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
917_7_0,244.0,2025-07-06,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
920_4_0,651.0,2025-07-09,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
923_1_0,685.0,2025-07-12,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
923_4_0,571.0,2025-07-12,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
923_5_0,620.0,2025-07-12,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
923_7_0,623.0,2025-07-12,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
924_0_0,597.0,2025-07-13,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
924_1_0,612.0,2025-07-13,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
924_2_0,493.0,2025-07-13,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
924_3_0,446.0,2025-07-13,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
924_4_0,579.0,2025-07-13,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
924_5_0,555.0,2025-07-13,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
924_6_0,573.0,2025-07-13,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
924_7_0,525.0,2025-07-13,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
930_0_0,267.0,2025-07-19,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
930_1_0,822.0,2025-07-19,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
930_2_0,242.0,2025-07-19,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
930_3_0,229.0,2025-07-19,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
930_4_0,736.5,2025-07-19,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
930_5_0,780.5,2025-07-19,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
930_6_0,646.0,2025-07-19,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
930_7_0,355.0,2025-07-19,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
931_0_0,673.0,2025-07-20,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
931_1_0,718.0,2025-07-20,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
931_2_0,594.0,2025-07-20,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
931_3_0,586.0,2025-07-20,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
931_4_0,756.0,2025-07-20,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
931_5_0,744.0,2025-07-20,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
931_6_0,630.0,2025-07-20,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
931_7_0,707.0,2025-07-20,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
932_0_0,492.0,2025-07-21,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
932_1_0,589.0,2025-07-21,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
932_2_0,446.0,2025-07-21,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
932_3_0,409.0,2025-07-21,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
932_4_0,603.0,2025-07-21,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
932_5_0,788.0,2025-07-21,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
932_6_0,658.0,2025-07-21,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
932_7_0,518.0,2025-07-21,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
933_4_0,562.0,2025-07-22,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
934_0_0,418.0,2025-07-23,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
934_1_0,294.0,2025-07-23,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
934_2_0,478.0,2025-07-23,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
934_3_0,500.0,2025-07-23,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
934_4_0,328.5,2025-07-23,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
934_5_0,290.0,2025-07-23,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
934_6_0,430.0,2025-07-23,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
934_7_0,366.0,2025-07-23,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
935_0_0,422.0,2025-07-24,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
935_1_0,419.0,2025-07-24,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
935_2_0,490.0,2025-07-24,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
935_3_0,408.0,2025-07-24,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
935_4_0,587.0,2025-07-24,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
935_5_0,435.0,2025-07-24,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
935_7_0,475.0,2025-07-24,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
936_0_0,486.0,2025-07-25,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
936_1_0,459.0,2025-07-25,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
936_2_0,478.0,2025-07-25,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
936_3_0,432.0,2025-07-25,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
936_4_0,524.0,2025-07-25,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
936_5_0,498.5,2025-07-25,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
936_6_0,482.5,2025-07-25,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
936_7_0,553.0,2025-07-25,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
937_2_0,536.0,2025-07-26,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
937_3_0,416.0,2025-07-26,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
937_4_0,454.0,2025-07-26,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
937_5_0,482.0,2025-07-26,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
937_6_0,680.0,2025-07-26,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
940_2_0,360.0,2025-07-29,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
940_3_0,374.0,2025-07-29,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
940_6_0,503.0,2025-07-29,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
941_0_0,341.0,2025-07-30,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
941_1_0,382.0,2025-07-30,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
941_2_0,314.0,2025-07-30,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
941_3_0,309.0,2025-07-30,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
941_4_0,385.0,2025-07-30,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
941_5_0,477.5,2025-07-30,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
941_6_0,294.0,2025-07-30,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
941_7_0,384.0,2025-07-30,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
942_2_0,459.0,2025-07-31,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
942_3_0,384.0,2025-07-31,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
942_4_0,439.0,2025-07-31,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
942_6_0,517.0,2025-07-31,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
943_0_0,379.0,2025-08-01,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
943_1_0,346.0,2025-08-01,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
943_3_0,474.0,2025-08-01,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
943_5_0,305.0,2025-08-01,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
943_7_0,309.0,2025-08-01,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
944_0_0,188.0,2025-08-02,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
944_1_0,318.0,2025-08-02,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
944_2_0,290.0,2025-08-02,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
944_3_0,84.0,2025-08-02,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
944_4_0,158.0,2025-08-02,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
944_5_0,263.0,2025-08-02,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
944_6_0,322.0,2025-08-02,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
944_7_0,214.0,2025-08-02,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
945_0_0,330.0,2025-08-03,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
945_1_0,386.0,2025-08-03,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
945_2_0,419.0,2025-08-03,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
945_3_0,424.0,2025-08-03,Kebon_Jeruk,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.76926309402573,-6.202867036845296]}"
945_4_0,347.0,2025-08-03,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
945_5_0,353.0,2025-08-03,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
945_6_0,339.0,2025-08-03,Lubang_Buaya,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.301681718098443]}"
945_7_0,339.0,2025-08-03,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
947_2_0,382.0,2025-08-05,Jalan_BDN_II,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.79621255254932,-6.283715412416053]}"
948_0_0,639.0,2025-08-06,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
948_1_0,591.0,2025-08-06,Jagakarsa,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.15795127263932]}"
948_4_0,196.0,2025-08-06,Kelapa_Gading,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.15795127263932]}"
948_5_0,511.0,2025-08-06,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
948_7_0,551.0,2025-08-06,US_Consulate_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.184900731162906]}"
951_5_0,867.0,2025-08-09,Komp_Angkasa_Pura_Jakarta_Pusat,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.148968119798125]}"
952_0_0,664.0,2025-08-10,Bundaran_Hotel_Indonesia,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.193883884004101]}"
