system:index,dummy,lat,lon,viirs_ntl,.geo
25_0,1,-6.337614329463224,106.81417885823171,25.926260471343994,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.337614329463224]}"
26_0,1,-6.337614329463224,106.82316201107291,24.876451110839845,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.337614329463224]}"
27_0,1,-6.337614329463224,106.83214516391409,26.32477347056071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.337614329463224]}"
28_0,1,-6.337614329463224,106.84112831675529,25.429932912190754,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.337614329463224]}"
29_0,1,-6.337614329463224,106.85011146959648,26.416648864746094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.337614329463224]}"
30_0,1,-6.337614329463224,106.85909462243768,27.85329818725586,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.337614329463224]}"
31_0,1,-6.337614329463224,106.86807777527888,28.480022975376674,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.337614329463224]}"
32_0,1,-6.337614329463224,106.87706092812007,26.573948773470793,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.337614329463224]}"
33_0,1,-6.337614329463224,106.88604408096127,28.458331680297853,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.337614329463224]}"
34_0,1,-6.337614329463224,106.89502723380247,25.859464645385742,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.337614329463224]}"
35_0,1,-6.337614329463224,106.90401038664366,23.66552670796712,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.337614329463224]}"
