system:index,dummy,lat,lon,s5p_co,s5p_no2,s5p_o3,s5p_so2,.geo
20_0,1,-6.34659748230442,106.88604408096127,0.0345456234576726,9.046497412538107E-5,0.11675793587194143,6.78479708138912E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.88604408096127,-6.34659748230442]}"
21_0,1,-6.34659748230442,106.89502723380247,0.034524417881434004,9.090735641774105E-5,0.11676432403619007,7.04147749846041E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.89502723380247,-6.34659748230442]}"
22_0,1,-6.34659748230442,106.90401038664366,0.03452886296263139,8.866708648792424E-5,0.11677023238092572,7.031760478226038E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.90401038664366,-6.34659748230442]}"
23_0,1,-6.34659748230442,106.91299353948486,0.03433739515736224,8.854739689956742E-5,0.11676989613348318,7.014001104447961E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.91299353948486,-6.34659748230442]}"
24_0,1,-6.337614329463224,106.80519570539052,0.0348462577285032,9.442452925202026E-5,0.116761746341476,8.605932276701106E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.80519570539052,-6.337614329463224]}"
25_0,1,-6.337614329463224,106.81417885823171,0.03482224309050351,9.432440461333286E-5,0.11674401015713262,8.519190165387433E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.81417885823171,-6.337614329463224]}"
26_0,1,-6.337614329463224,106.82316201107291,0.034909501016731556,9.039103441741325E-5,0.11675752527011046,8.75139058830712E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.82316201107291,-6.337614329463224]}"
27_0,1,-6.337614329463224,106.83214516391409,0.03482104834326951,9.305199785925062E-5,0.11675751610954183,3.674153390293868E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.83214516391409,-6.337614329463224]}"
28_0,1,-6.337614329463224,106.84112831675529,0.03502146588606341,9.684546563269906E-5,0.11675942812328653,4.600582876595977E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.84112831675529,-6.337614329463224]}"
29_0,1,-6.337614329463224,106.85011146959648,0.03500526212153717,9.752371065323805E-5,0.11676018261691143,3.888063929499629E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85011146959648,-6.337614329463224]}"
30_0,1,-6.337614329463224,106.85909462243768,0.03500526212153717,9.752371065323805E-5,0.11676018261691143,3.888063929499629E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.85909462243768,-6.337614329463224]}"
31_0,1,-6.337614329463224,106.86807777527888,0.03479635094774259,9.758033746672626E-5,0.11677458157276736,6.929175842265519E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.86807777527888,-6.337614329463224]}"
32_0,1,-6.337614329463224,106.87706092812007,0.03480115166920642,9.725402263345907E-5,0.11675744191148082,6.793806863837993E-5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[106.87706092812007,-6.337614329463224]}"
