lat,lon,s5p_co,s5p_no2,s5p_o3,s5p_so2,viirs_ntl
-6.274732259574858,106.80519570539052,0.0366922879870079,0.00011660114065250106,0.1175992846367411,-1.0729258857097876e-05,36.78147506713867
-6.274732259574858,106.81417885823171,0.0369188939694104,0.00011235893121521966,0.1176051803372446,-1.6397421623304228e-05,36.524238204956056
-6.274732259574858,106.82316201107292,0.037042239680864,0.00011281548380410124,0.1176876811664276,4.300914570465252e-06,33.398216247558594
-6.274732259574858,106.83214516391408,0.0370782539861579,0.00011788084868859008,0.1177249297901071,1.8769613255161943e-05,33.046390533447266
-6.274732259574858,106.84112831675527,0.0370543569881158,0.00011936109513027652,0.1176055233666058,5.140464119875865e-05,33.162645721435545
-6.274732259574858,106.85011146959648,0.0367638605336127,0.00011505243515522862,0.1177497273732732,3.8368727419781686e-05,29.263873863220216
-6.274732259574858,106.85909462243768,0.0367638605336127,0.00011505243515522862,0.1177497273732732,3.8368727419781686e-05,41.329115549723305
-6.274732259574858,106.86807777527888,0.0367638605336943,0.00011378674389580072,0.1177404645021789,7.815179434995579e-05,38.89924222160788
-6.274732259574858,106.87706092812007,0.0367638583446756,0.00011188480840923512,0.1177323692436676,6.26308967627006e-05,26.034525394439697
-6.274732259574858,106.88604408096128,0.0370202872118407,0.00010838226068818346,0.1177522622377868,5.1551024813921305e-05,22.384876251220703
-6.274732259574858,106.89502723380248,0.0368145855508385,0.00010601107822092996,0.1178596241611125,6.654250589754154e-05,18.62279319763184
-6.274732259574858,106.90401038664366,0.0367820348109362,0.00010470539094949728,0.1177577707947309,0.00010008142271530776,20.786948204040527
-6.265749106733662,106.75129678834334,0.0369922360405103,0.00013556292325534933,0.1177410175081337,-5.310339646621888e-05,31.171079397201535
-6.265749106733662,106.76027994118454,0.0370088666677778,0.00013090327589482492,0.1177484036814016,-6.853697931323247e-05,36.11110242207845
-6.265749106733662,106.76926309402572,0.0370088666677778,0.00013090327589482492,0.1177484036814016,-6.853697931323247e-05,34.229504108428955
-6.265749106733662,106.77824624686691,0.0369922638183445,0.00012438623242900474,0.1177487984149078,-2.073463402545384e-05,47.63152694702149
-6.265749106733662,106.78722939970812,0.0370043628647736,0.00012396353508574198,0.1176236286471911,-2.147964847723621e-05,47.169879141308016
-6.265749106733662,106.79621255254932,0.0369023390768048,0.00012786968865724475,0.1176881392453877,-1.0215127633580005e-05,39.176249980926514
-6.265749106733662,106.80519570539052,0.0370579167981071,0.0001229614076359032,0.117623480206543,-3.0171606749793288e-05,39.13712946573893
-6.265749106733662,106.81417885823171,0.0370422396809166,0.00012369801350329247,0.1176136547410606,-2.2247876523804224e-05,42.68573032725941
-6.265749106733662,106.82316201107292,0.0370311990817803,0.0001237452670465412,0.1176948855033063,2.0114162907690773e-05,37.59558264414469
-6.265749106733662,106.83214516391408,0.0370452533814685,0.0001278243581299349,0.1176709235715624,2.0114162907735435e-05,36.39337158203125
